"","Date","rides"
"5962",2017-04-28,824748
"5963",2017-04-29,402419
"5964",2017-04-30,307227
"5965",2017-05-01,844234
"5966",2017-05-02,843168
"5967",2017-05-03,887643
"5968",2017-05-04,833078
"5969",2017-05-05,834904
"5970",2017-05-06,499802
"5971",2017-05-07,370172
"5972",2017-05-08,826751
"5973",2017-05-09,824406
"5974",2017-05-10,818274
"5975",2017-05-11,829456
"5976",2017-05-12,818717
"5977",2017-05-13,499297
"5978",2017-05-14,363559
"5979",2017-05-15,801823
"5980",2017-05-16,839451
"5981",2017-05-17,831476
"5982",2017-05-18,819451
"5983",2017-05-19,761086
"5984",2017-05-20,437273
"5985",2017-05-21,365869
"5986",2017-05-22,814654
"5987",2017-05-23,797313
"5988",2017-05-24,817850
"5989",2017-05-25,825805
"5990",2017-05-26,767723
"5991",2017-05-27,482229
"5992",2017-05-28,365528
"5993",2017-05-29,373413
"5994",2017-05-30,798545
"5995",2017-05-31,824490
"5996",2017-06-01,857066
"5997",2017-06-02,850471
"5998",2017-06-03,517877
"5999",2017-06-04,398571
"6000",2017-06-05,835274
"6001",2017-06-06,842793
"6002",2017-06-07,843700
"6003",2017-06-08,818464
"6004",2017-06-09,825856
"6005",2017-06-10,519661
"6006",2017-06-11,406050
"6007",2017-06-12,805583
"6008",2017-06-13,814601
"6009",2017-06-14,783353
"6010",2017-06-15,826758
"6011",2017-06-16,783141
"6012",2017-06-17,485750
"6013",2017-06-18,389100
"6014",2017-06-19,753541
"6015",2017-06-20,798946
"6016",2017-06-21,756425
"6017",2017-06-22,731408
"6018",2017-06-23,723308
"6019",2017-06-24,501086
"6020",2017-06-25,389488
"6021",2017-06-26,736045
"6022",2017-06-27,761509
"6023",2017-06-28,720425
"6024",2017-06-29,745029
"6025",2017-06-30,761256
"6026",2017-07-01,513293
"6027",2017-07-02,397533
"6028",2017-07-03,667938
"6029",2017-07-04,404781
"6030",2017-07-05,743953
"6031",2017-07-06,753084
"6032",2017-07-07,744254
"6033",2017-07-08,512105
"6034",2017-07-09,399746
"6035",2017-07-10,717064
"6036",2017-07-11,758170
"6037",2017-07-12,691535
"6038",2017-07-13,770728
"6039",2017-07-14,746652
"6040",2017-07-15,510501
"6041",2017-07-16,370815
"6042",2017-07-17,751231
"6043",2017-07-18,774484
"6044",2017-07-19,766767
"6045",2017-07-20,713864
"6046",2017-07-21,727673
"6047",2017-07-22,481857
"6048",2017-07-23,379199
"6049",2017-07-24,742151
"6050",2017-07-25,760512
"6051",2017-07-26,766996
"6052",2017-07-27,768223
"6053",2017-07-28,752399
"6054",2017-07-29,496265
"6055",2017-07-30,384300
"6056",2017-07-31,730584
"6057",2017-08-01,787699
"6058",2017-08-02,768817
"6059",2017-08-03,760623
"6060",2017-08-04,727478
"6061",2017-08-05,499520
"6062",2017-08-06,375795
"6063",2017-08-07,730733
"6064",2017-08-08,759207
"6065",2017-08-09,756916
"6066",2017-08-10,745417
"6067",2017-08-11,741285
"6068",2017-08-12,500004
"6069",2017-08-13,383470
"6070",2017-08-14,719743
"6071",2017-08-15,771500
"6072",2017-08-16,736593
"6073",2017-08-17,720911
"6074",2017-08-18,737253
"6075",2017-08-19,506936
"6076",2017-08-20,394925
"6077",2017-08-21,705167
"6078",2017-08-22,738702
"6079",2017-08-23,760943
"6080",2017-08-24,747146
"6081",2017-08-25,737856
"6082",2017-08-26,483844
"6083",2017-08-27,358081
"6084",2017-08-28,759217
"6085",2017-08-29,780690
"6086",2017-08-30,798454
"6087",2017-08-31,788720
"6088",2017-09-01,823509
"6089",2017-09-02,510210
"6090",2017-09-03,416240
"6091",2017-09-04,372599
"6092",2017-09-05,889186
"6093",2017-09-06,852393
"6094",2017-09-07,863890
"6095",2017-09-08,837646
"6096",2017-09-09,506335
"6097",2017-09-10,382504
"6098",2017-09-11,858460
"6099",2017-09-12,880645
"6100",2017-09-13,873430
"6101",2017-09-14,868816
"6102",2017-09-15,865549
"6103",2017-09-16,512398
"6104",2017-09-17,385478
"6105",2017-09-18,859242
"6106",2017-09-19,858607
"6107",2017-09-20,883571
"6108",2017-09-21,856221
"6109",2017-09-22,847946
"6110",2017-09-23,497053
"6111",2017-09-24,377051
"6112",2017-09-25,858372
"6113",2017-09-26,874236
"6114",2017-09-27,879355
"6115",2017-09-28,878083
"6116",2017-09-29,895747
"6117",2017-09-30,523668
"6118",2017-10-01,388057
"6119",2017-10-02,875459
"6120",2017-10-03,917641
"6121",2017-10-04,886416
"6122",2017-10-05,886505
"6123",2017-10-06,833923
"6124",2017-10-07,480671
"6125",2017-10-08,373230
"6126",2017-10-09,709945
"6127",2017-10-10,871162
"6128",2017-10-11,847148
"6129",2017-10-12,867912
"6130",2017-10-13,868993
"6131",2017-10-14,373555
"6132",2017-10-15,361908
"6133",2017-10-16,864977
"6134",2017-10-17,879642
"6135",2017-10-18,885490
"6136",2017-10-19,873438
"6137",2017-10-20,856393
"6138",2017-10-21,516915
"6139",2017-10-22,343549
"6140",2017-10-23,799882
"6141",2017-10-24,809445
"6142",2017-10-25,873275
"6143",2017-10-26,869714
"6144",2017-10-27,825902
"6145",2017-10-28,469214
"6146",2017-10-29,354607
"6147",2017-10-30,834138
"6148",2017-10-31,840949
"6149",2017-11-01,877463
"6150",2017-11-02,861405
"6151",2017-11-03,813130
"6152",2017-11-04,450215
"6153",2017-11-05,358144
"6154",2017-11-06,863904
"6155",2017-11-07,868860
"6156",2017-11-08,872930
"6157",2017-11-09,857736
"6158",2017-11-10,738132
"6159",2017-11-11,461315
"6160",2017-11-12,340327
"6161",2017-11-13,843227
"6162",2017-11-14,858583
"6163",2017-11-15,823460
"6164",2017-11-16,826422
"6165",2017-11-17,833585
"6166",2017-11-18,426250
"6167",2017-11-19,358818
"6168",2017-11-20,837791
"6169",2017-11-21,822606
"6170",2017-11-22,675558
"6171",2017-11-23,262386
"6172",2017-11-24,501956
"6173",2017-11-25,425136
"6174",2017-11-26,336084
"6175",2017-11-27,835917
"6176",2017-11-28,845421
"6177",2017-11-29,847782
"6178",2017-11-30,847352
"6179",2017-12-01,883969
"6180",2017-12-02,509037
"6181",2017-12-03,377176
"6182",2017-12-04,852372
"6183",2017-12-05,820056
"6184",2017-12-06,824694
"6185",2017-12-07,791693
"6186",2017-12-08,800676
"6187",2017-12-09,437420
"6188",2017-12-10,335278
"6189",2017-12-11,805046
"6190",2017-12-12,780811
"6191",2017-12-13,798270
"6192",2017-12-14,788484
"6193",2017-12-15,775408
"6194",2017-12-16,481765
"6195",2017-12-17,349916
"6196",2017-12-18,781036
"6197",2017-12-19,810057
"6198",2017-12-20,794583
"6199",2017-12-21,765907
"6200",2017-12-22,723291
"6201",2017-12-23,435647
"6202",2017-12-24,275441
"6203",2017-12-25,163297
"6204",2017-12-26,396787
"6205",2017-12-27,464830
"6206",2017-12-28,507772
"6207",2017-12-29,550315
"6208",2017-12-30,333741
"6209",2017-12-31,273287
